price,beds,bath,gar,span,location,url,is_HouseShare,type,proptype,region,floorspan,erf,deposit,lease_period,date_scraped,is_furnished,has_pool,has_internet,has_inverter,has_solar_panels,has_backup,has_sercurity,has_mountain_view,has_ocean_view,is_modern,floor,erf_size,macro_suburb,safety_score,risk_profile,median_gv,property_percentile,school_count,healthcare_facilities_5km,civic_responsiveness_percentile,taxi_routes,flavg,erfavg,lease_term
9.5468126085974,2,1,1,43,Blaauwbergstrand,/to-rent/bloubergstrand/blouberg/western-cape/11580/117263543,0,APT_BBstrand,Apartment,Blaauwbergstrand,43,NA,Deposit Required: 28000.00,NA,2026-06-15,1,0,0,0,0,0,0,0,0,1,43,43,Bloubergstrand,26,Higher reported crime,3250000,93.2,0,1,55,66,91.392600422833,216.47399577167,NA
9.47270463644367,1,1,1,39,Table View,/to-rent/table-view/blouberg/western-cape/11589/117306153,0,APT_BBstrand,Apartment,Blaauwbergstrand,39,NA,R19 500,NA,2026-06-15,0,0,0,0,0,0,0,0,1,1,39,39,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,NA
9.54674117747482,2,1,1,90,Blouberg Sands,/to-rent/blouberg-sands/blouberg/western-cape/11590/114217376,0,APT_BBstrand,Apartment,Blaauwbergstrand,90,NA,Deposit Required: 22000.00,NA,2026-06-15,1,1,0,0,0,0,0,0,0,1,90,90,Bloubergstrand,26,Higher reported crime,1250000,72.4,0,2,55,51,91.392600422833,216.47399577167,NA
9.58190392840867,2,2,1,50,Century City,/to-rent/century-city/milnerton/western-cape/8027/110227840,0,APT_BBstrand,Apartment,Blaauwbergstrand,50,NA,NA,12 months,2026-06-15,1,0,1,0,0,0,1,0,0,0,50,50,Century City,7,Higher reported crime,2750000,85.9,2,10,59,27,67.9531578947368,71.0761578947368,Long Term
9.7981270368783,2,1,1,70,Big Bay,/to-rent/big-bay/blouberg/western-cape/11579/117259430,0,APT_BBstrand,Apartment,Blaauwbergstrand,70,NA,Deposit Required: 36000.00,NA,2026-06-15,1,1,0,0,0,0,1,0,1,0,70,70,unknown,26,Higher reported crime,2250000,91.8,0,1,54,66,113.028963316096,697.332884884723,NA
9.21034037197618,2,1,1,48,Rivergate,/to-rent/rivergate/milnerton/western-cape/15952/117259431,0,APT_BBstrand,Apartment,Blaauwbergstrand,48,NA,Deposit Required: 15000.00,NA,2026-06-15,1,0,0,0,0,0,0,0,0,0,48,48,Sandown,26,Higher reported crime,2250000,24.1,2,3,84,0,73.8602693602694,148.415824915825,NA
10.1266311038503,2,1,2,93,Beachfront,/to-rent/beachfront/blouberg/western-cape/25759/117270163,0,APT_BBstrand,Apartment,Blaauwbergstrand,93,NA,NA,NA,2026-06-15,1,0,0,0,0,0,1,0,0,0,93,93,Bloubergstrand,50,Moderate reported crime,2996268.65671642,93.2,0,0,55,0,91.392600422833,216.47399577167,NA
9.5468126085974,2,1,2,45,Blaauwbergstrand,/to-rent/bloubergstrand/blouberg/western-cape/11580/117159113,0,APT_BBstrand,Apartment,Blaauwbergstrand,45,NA,R 21 000,6 Months or more,2026-06-15,1,0,1,0,0,0,0,0,1,1,45,45,Bloubergstrand,26,Higher reported crime,3250000,93.2,0,1,55,66,91.392600422833,216.47399577167,Long Term
9.85219425814858,1,1,1,49,Century City,/to-rent/century-city/milnerton/western-cape/8027/117286509,0,APT_BBstrand,Apartment,Blaauwbergstrand,49,NA,NA,NA,2026-06-15,1,1,0,0,0,0,1,0,0,0,49,49,Century City,7,Higher reported crime,2750000,85.9,2,10,59,27,67.9531578947368,71.0761578947368,NA
9.64859530290734,2,2,1,80,Sunningdale,/to-rent/sunningdale/blouberg/western-cape/11583/117312074,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,R 31 000,NA,2026-06-16,1,0,1,0,0,0,1,0,0,1,62.6666666666667,62.6666666666667,unknown,26,Higher reported crime,2250000,61.8,7,2,43,46,113.028963316096,697.332884884723,NA
9.68034400122192,2,2,1,63,Table View,/to-rent/table-view/blouberg/western-cape/11589/117258804,0,APT_BBstrand,Apartment,Blaauwbergstrand,63,NA,"1,5 months",12months,2026-06-16,1,0,1,0,0,0,0,0,0,1,63,63,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,Long Term
10.2035921449865,2,2,2,126,Lagoon Beach,/to-rent/lagoon-beach/milnerton/western-cape/12835/117205906,0,APT_BBstrand,Apartment,Blaauwbergstrand,126,NA,NA,NA,2026-06-16,1,0,1,0,0,0,0,0,1,0,126,126,Milnerton,7,Higher reported crime,2148314.60674157,77.1,0,10,72,57,85.3988696488696,548.843314093314,NA
9.7981270368783,2,2,1,72,Sunningdale,/to-rent/sunningdale/blouberg/western-cape/11583/117276382,0,APT_BBstrand,Apartment,Blaauwbergstrand,72,NA,Deposit Required: 27000.00,NA,2026-06-16,1,0,0,0,0,0,0,0,0,1,72,72,unknown,26,Higher reported crime,2250000,61.8,7,2,43,46,113.028963316096,697.332884884723,NA
9.68034400122192,2,2,1,63,Table View,/to-rent/table-view/blouberg/western-cape/11589/117304378,0,APT_BBstrand,Apartment,Blaauwbergstrand,63,NA,R24 000,NA,2026-06-16,0,0,0,0,0,0,0,0,0,1,63,63,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,NA
9.67407438820832,2,1,1,69,West Beach,/to-rent/west-beach/blouberg/western-cape/11586/110359148,0,APT_BBstrand,Apartment,Blaauwbergstrand,69,NA,R 18 000,1 year,2026-06-16,1,1,1,0,0,0,1,0,0,0,69,69,unknown,26,Higher reported crime,1750000,78.5,1,2,46,12,113.028963316096,697.332884884723,Long Term
